date,value
1/1/2002,4.1825
1/1/2003,5.81
1/1/2004,7.9825
1/1/2005,5.355
1/1/2006,6.285
1/1/2007,6.9725
1/1/2008,12.4875
1/1/2009,9.77
1/1/2010,10.58
1/1/2011,13.79
1/1/2012,12.275
1/1/2013,13.9225
1/1/2014,12.7
1/1/2015,10.07
1/1/2016,8.56
1/1/2017,9.95
1/1/2018,9.6475
1/1/2019,9.07
1/1/2020,9.5625
1/1/2021,13.13
1/1/2022,13.555
